fecha,indicativo,nombre,provincia,altitud,tmed,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,prec
2022-10-02,7020C,MURCIA AEROPUERTO,MURCIA,205,20.5,15.0,00:00,26.0,14:20,99,"2,8","7,8",Varias,"1004,0",10,"998,7",23,62.0,84.0,00:00,38.0,14:20,0.0
2022-10-03,7020C,MURCIA AEROPUERTO,MURCIA,205,22.7,18.6,01:00,26.8,12:50,10,"2,8","8,3",14:30,"998,9",00,"995,1",16,69.0,92.0,23:10,44.0,10:20,0.0
2022-10-04,7020C,MURCIA AEROPUERTO,MURCIA,205,22.3,17.6,04:00,27.0,15:10,11,"1,1","8,6",16:20,"998,6",22,"994,7",04,72.0,92.0,06:40,39.0,14:50,0.1
2022-10-05,7020C,MURCIA AEROPUERTO,MURCIA,205,22.2,18.4,05:00,26.1,12:10,11,"4,2","9,2",14:30,"1000,8",Varias,"997,5",03,77.0,92.0,05:30,54.0,15:00,0.6
2022-10-06,7020C,MURCIA AEROPUERTO,MURCIA,205,20.1,17.6,10:40,22.6,13:20,07,"3,9","11,4",13:30,"1002,3",10,"999,5",24,84.0,92.0,Varias,76.0,13:20,8.6
2022-10-07,7020C,MURCIA AEROPUERTO,MURCIA,205,21.1,17.7,04:00,24.5,14:30,33,"3,3","8,3",06:50,"999,5",00,"994,5",16,74.0,89.0,23:40,58.0,10:50,0.0
2022-10-08,7020C,MURCIA AEROPUERTO,MURCIA,205,21.8,18.2,04:10,25.5,13:20,99,"4,4","10,3",Varias,"995,0",10,"992,9",Varias,74.0,90.0,00:30,54.0,12:40,0.0
2022-10-09,7020C,MURCIA AEROPUERTO,MURCIA,205,21.4,17.8,22:40,25.0,14:10,09,"3,9","8,6",11:40,"994,7",10,"992,0",16,72.0,90.0,22:40,52.0,Varias,0.2
2022-10-10,7020C,MURCIA AEROPUERTO,MURCIA,205,20.2,15.8,17:10,24.6,12:00,29,"4,2","10,8",17:10,"994,6",Varias,"992,3",16,84.0,93.0,17:40,66.0,12:00,17.7
2022-10-11,7020C,MURCIA AEROPUERTO,MURCIA,205,19.8,15.8,04:40,23.9,15:00,33,"2,5","7,2",06:30,"995,7",22,"992,8",04,73.0,88.0,20:30,55.0,12:50,0.0
2022-10-12,7020C,MURCIA AEROPUERTO,MURCIA,205,20.7,17.1,02:40,24.3,11:40,11,"3,9","10,3",15:10,"999,5",23,"994,5",Varias,72.0,87.0,Varias,52.0,11:40,0.0
2022-10-13,7020C,MURCIA AEROPUERTO,MURCIA,205,20.6,16.0,23:50,25.3,13:20,08,"3,1","9,2",13:40,"1000,8",Varias,"998,2",03,67.0,90.0,21:00,47.0,12:10,0.0
2022-10-14,7020C,MURCIA AEROPUERTO,MURCIA,205,21.4,14.2,03:50,28.6,13:00,17,"3,1","8,6",13:10,"999,8",00,"995,2",24,60.0,89.0,03:40,27.0,12:20,0.0
2022-10-15,7020C,MURCIA AEROPUERTO,MURCIA,205,20.9,14.5,06:40,27.3,12:30,15,"2,8","7,8",Varias,"995,2",00,"990,8",16,59.0,75.0,23:59,29.0,09:30,0.0
2022-10-16,7020C,MURCIA AEROPUERTO,MURCIA,205,21.4,14.5,06:20,28.2,12:00,08,"2,5","5,6",Varias,"996,3",23,"992,5",Varias,59.0,86.0,23:10,33.0,11:50,0.0
2022-10-17,7020C,MURCIA AEROPUERTO,MURCIA,205,22.4,18.5,06:50,26.3,12:50,09,"2,5","8,6",13:40,"1002,3",24,"995,3",02,73.0,91.0,19:20,49.0,08:20,0.0
2022-10-18,7020C,MURCIA AEROPUERTO,MURCIA,205,21.6,17.3,06:40,25.8,12:30,08,"3,3","9,2",12:50,"1002,8",10,"999,6",24,81.0,92.0,02:20,67.0,12:30,0.0
2022-10-19,7020C,MURCIA AEROPUERTO,MURCIA,205,21.8,16.9,06:20,26.7,14:20,12,"1,7","5,6",15:00,"999,6",00,"993,2",24,83.0,96.0,06:30,61.0,14:20,0.0
2022-10-20,7020C,MURCIA AEROPUERTO,MURCIA,205,21.7,18.8,04:10,24.6,13:20,99,"1,4","5,3",Varias,"994,6",10,"991,8",04,85.0,94.0,Varias,70.0,14:00,0.0
2022-10-21,7020C,MURCIA AEROPUERTO,MURCIA,205,20.8,17.8,03:40,23.7,13:20,19,"1,4","5,6",15:00,"993,9",22,"991,2",16,80.0,95.0,04:30,70.0,13:40,0.0
2022-10-22,7020C,MURCIA AEROPUERTO,MURCIA,205,21.6,17.4,05:10,25.7,14:20,14,"1,7","7,2",14:30,"994,5",10,"991,9",16,82.0,95.0,23:30,64.0,12:10,0.0
2022-10-23,7020C,MURCIA AEROPUERTO,MURCIA,205,21.4,15.2,03:50,27.7,13:00,99,"1,9","7,2",Varias,"994,4",11,"992,0",02,68.0,95.0,00:00,38.0,13:20,0.0
2022-10-24,7020C,MURCIA AEROPUERTO,MURCIA,205,22.7,15.5,05:40,29.9,13:30,21,"1,9","9,2",15:20,"995,8",09,"993,1",03,53.0,80.0,02:20,24.0,13:40,0.0
2022-10-25,7020C,MURCIA AEROPUERTO,MURCIA,205,21.5,15.1,04:40,27.9,11:10,14,"2,2","5,6",12:40,"995,5",09,"993,4",Varias,62.0,83.0,Varias,33.0,11:00,0.0
2022-10-26,7020C,MURCIA AEROPUERTO,MURCIA,205,23.4,16.8,06:50,30.0,12:30,31,"0,6","5,3",08:50,"998,4",22,"994,1",04,48.0,66.0,01:20,21.0,13:10,0.0
2022-10-27,7020C,MURCIA AEROPUERTO,MURCIA,205,20.4,14.3,04:00,26.5,12:50,11,"2,5","5,6",13:10,"1001,2",22,"998,2",Varias,69.0,93.0,Varias,38.0,00:00,0.0
2022-10-28,7020C,MURCIA AEROPUERTO,MURCIA,205,19.2,12.9,Varias,25.5,12:40,10,"3,1","7,2",13:30,"1002,3",10,"1000,0",Varias,75.0,92.0,23:30,49.0,12:40,0.0
2022-10-29,7020C,MURCIA AEROPUERTO,MURCIA,205,19.8,16.1,05:30,23.5,14:00,,"2,8",,,,,,,78.0,92.0,Varias,62.0,Varias,0.0
2022-10-30,7020C,MURCIA AEROPUERTO,MURCIA,205,19.6,16.2,06:30,23.0,14:40,10,"1,9","7,2",17:00,"997,5",09,"995,1",17,80.0,92.0,Varias,66.0,Varias,0.0
2022-10-31,7020C,MURCIA AEROPUERTO,MURCIA,205,19.8,16.4,07:20,23.1,13:50,14,"1,9","6,7",15:10,"997,9",24,"994,5",14,81.0,90.0,Varias,67.0,12:20,0.0
2022-11-01,7020C,MURCIA AEROPUERTO,MURCIA,205,21.6,16.4,06:30,26.8,11:50,11,"2,5","7,2",12:50,"999,4",21,"996,6",02,74.0,93.0,22:20,44.0,11:50,0.0
2022-11-02,7020C,MURCIA AEROPUERTO,MURCIA,205,20.9,16.7,23:59,25.1,13:00,12,"2,2","6,7",15:10,"1000,7",10,"997,5",Varias,78.0,93.0,22:00,57.0,13:00,0.0
2022-11-03,7020C,MURCIA AEROPUERTO,MURCIA,205,19.0,14.2,07:10,23.9,12:10,22,"2,2","7,8",09:30,"997,8",00,"993,1",15,78.0,94.0,07:20,47.0,22:30,0.0
2022-11-04,7020C,MURCIA AEROPUERTO,MURCIA,205,20.0,14.9,05:30,25.0,14:10,34,"6,7","15,0",18:40,"997,3",22,"992,9",14,45.0,75.0,05:40,19.0,20:40,0.0
2022-11-05,7020C,MURCIA AEROPUERTO,MURCIA,205,18.2,12.6,23:59,23.9,14:00,35,"4,2","15,0",01:10,"997,8",10,"995,4",14,37.0,84.0,23:59,18.0,12:00,0.0
2022-11-06,7020C,MURCIA AEROPUERTO,MURCIA,205,17.4,11.2,05:20,23.6,14:10,29,"3,1","8,6",20:40,"996,1",09,"993,1",15,74.0,89.0,05:10,36.0,22:50,0.0
2022-11-07,7020C,MURCIA AEROPUERTO,MURCIA,205,17.4,11.4,07:10,23.5,13:00,99,"2,2","7,8",Varias,"997,0",09,"993,8",16,53.0,91.0,23:30,24.0,11:00,0.0
2022-11-08,7020C,MURCIA AEROPUERTO,MURCIA,205,17.4,11.7,06:50,23.1,13:00,12,"1,9","7,2",14:00,"995,0",09,"992,0",17,77.0,93.0,04:30,50.0,10:30,0.0
2022-11-09,7020C,MURCIA AEROPUERTO,MURCIA,205,18.8,12.7,05:10,25.0,13:00,30,"4,7","11,9",17:50,"997,8",22,"993,5",Varias,55.0,90.0,21:30,34.0,12:40,0.6
2022-11-10,7020C,MURCIA AEROPUERTO,MURCIA,205,17.6,14.2,06:40,21.1,12:40,99,"4,2","9,2",Varias,"1000,6",22,"996,9",03,69.0,83.0,18:30,52.0,12:40,1.0
2022-11-11,7020C,MURCIA AEROPUERTO,MURCIA,205,16.4,13.5,07:40,19.3,14:30,06,"5,3","10,3",21:30,"1000,7",10,"997,6",Varias,82.0,91.0,Varias,69.0,03:40,2.5
2022-11-12,7020C,MURCIA AEROPUERTO,MURCIA,205,19.5,16.5,23:30,22.5,12:40,05,"4,2","11,9",03:00,"1000,5",09,"997,7",16,84.0,95.0,06:50,67.0,12:50,0.0
2022-11-13,7020C,MURCIA AEROPUERTO,MURCIA,205,18.2,14.7,21:10,21.7,13:40,35,"3,3","8,3",08:50,"998,0",00,"995,0",16,78.0,94.0,Varias,63.0,13:00,0.0
2022-11-14,7020C,MURCIA AEROPUERTO,MURCIA,205,18.0,12.7,06:40,23.2,13:20,12,"1,7","6,7",14:20,"996,8",10,"994,4",24,74.0,96.0,05:40,46.0,13:20,0.0
2022-11-15,7020C,MURCIA AEROPUERTO,MURCIA,205,18.1,11.8,05:30,24.4,12:50,25,"3,6","10,3",12:40,"994,4",00,"989,1",24,61.0,87.0,05:30,40.0,13:00,1.0
2022-11-16,7020C,MURCIA AEROPUERTO,MURCIA,205,18.6,15.7,23:40,21.6,14:30,31,"3,1","11,4",17:30,"989,1",00,"986,8",15,66.0,86.0,07:30,46.0,14:40,0.0
2022-11-17,7020C,MURCIA AEROPUERTO,MURCIA,205,20.6,14.6,06:40,26.6,14:20,99,"4,2","12,2",Varias,"988,0",00,"985,4",16,52.0,77.0,06:40,33.0,14:00,0.0
2022-11-18,7020C,MURCIA AEROPUERTO,MURCIA,205,16.2,12.6,23:50,19.9,00:00,31,"4,2","18,1",21:00,"991,1",24,"985,9",14,75.0,88.0,12:50,47.0,Varias,3.8
2022-11-19,7020C,MURCIA AEROPUERTO,MURCIA,205,12.0,8.1,07:20,16.0,Varias,30,"8,1","21,7",13:50,"996,7",22,"990,0",14,44.0,70.0,07:20,31.0,14:50,0.0
2022-11-20,7020C,MURCIA AEROPUERTO,MURCIA,205,15.2,9.2,06:20,21.2,14:40,29,"3,6","11,9",11:10,"999,9",11,"996,5",00,52.0,72.0,20:30,34.0,15:10,0.0
2022-11-21,7020C,MURCIA AEROPUERTO,MURCIA,205,15.2,9.1,04:20,21.3,15:30,31,"5,6","18,6",21:50,"998,5",01,"986,8",17,60.0,74.0,04:30,27.0,21:50,0.0
2022-11-22,7020C,MURCIA AEROPUERTO,MURCIA,205,15.2,11.0,08:30,19.3,13:50,33,"3,3","11,9",03:30,"995,0",11,"989,6",00,46.0,64.0,18:50,30.0,12:40,0.0
2022-11-23,7020C,MURCIA AEROPUERTO,MURCIA,205,19.7,13.8,23:40,25.6,13:50,24,"5,6","15,6",11:20,"994,8",Varias,"989,4",06,53.0,75.0,23:50,36.0,14:00,0.0
2022-11-24,7020C,MURCIA AEROPUERTO,MURCIA,205,17.2,12.2,04:10,22.1,13:10,31,"1,4","6,1",02:20,"996,8",Varias,"993,9",Varias,71.0,88.0,20:50,53.0,Varias,0.0
2022-11-25,7020C,MURCIA AEROPUERTO,MURCIA,205,17.0,11.3,02:50,22.7,13:30,34,"6,4","18,1",20:10,"1003,7",24,"995,0",02,56.0,87.0,Varias,33.0,19:00,0.0
2022-11-26,7020C,MURCIA AEROPUERTO,MURCIA,205,14.0,8.4,07:00,19.6,13:40,33,"2,2","14,4",01:00,"1006,1",10,"1002,9",01,49.0,88.0,23:50,27.0,Varias,0.0
2022-11-27,7020C,MURCIA AEROPUERTO,MURCIA,205,13.2,8.5,21:10,17.8,14:20,21,"1,1","11,9",13:50,"1003,6",00,"995,0",24,79.0,91.0,Varias,61.0,14:20,0.0
2022-11-28,7020C,MURCIA AEROPUERTO,MURCIA,205,13.5,8.5,01:00,18.5,13:30,31,"4,7","17,5",10:10,"998,2",20,"993,2",05,41.0,90.0,Varias,23.0,14:50,0.0
2022-11-29,7020C,MURCIA AEROPUERTO,MURCIA,205,14.4,10.4,04:50,18.4,14:40,30,"4,2","15,6",10:00,"997,3",08,"993,3",24,39.0,50.0,04:50,28.0,15:20,0.0
2022-11-30,7020C,MURCIA AEROPUERTO,MURCIA,205,11.8,6.0,07:10,17.6,12:03,32,"1,4","8,6",00:10,"993,7",10,"990,8",Varias,62.0,86.0,23:59,39.0,10:50,0.0
2022-12-01,7020C,MURCIA AEROPUERTO,MURCIA,205,12.7,9.5,00:00,15.9,12:30,03,"2,8","7,2",15:20,"990,8",00,"988,5",14,71.0,87.0,00:10,61.0,12:30,
2022-12-02,7020C,MURCIA AEROPUERTO,MURCIA,205,12.6,10.7,23:30,14.5,10:50,06,"6,4","14,4",13:30,"989,2",00,"985,7",24,67.0,84.0,13:50,58.0,12:10,
2022-12-03,7020C,MURCIA AEROPUERTO,MURCIA,205,12.8,9.5,07:10,16.2,13:20,34,"2,8","11,4",01:40,"985,7",00,"983,3",15,68.0,85.0,21:00,53.0,10:40,0.0
2022-12-04,7020C,MURCIA AEROPUERTO,MURCIA,205,13.7,8.8,05:10,18.6,13:10,20,"2,8","8,3",12:40,"990,3",23,"984,9",Varias,74.0,89.0,23:40,54.0,13:30,0.0
2022-12-05,7020C,MURCIA AEROPUERTO,MURCIA,205,14.2,10.6,00:00,17.8,13:40,07,"3,9","9,7",12:40,"991,7",10,"988,9",Varias,82.0,93.0,Varias,64.0,11:10,2.6
2022-12-06,7020C,MURCIA AEROPUERTO,MURCIA,205,15.0,12.5,00:00,17.6,14:20,99,"2,5","6,7",Varias,"992,6",22,"989,5",05,87.0,94.0,23:30,72.0,14:20,0.3
2022-12-07,7020C,MURCIA AEROPUERTO,MURCIA,205,15.3,11.9,07:30,18.7,11:40,19,"1,4","5,6",12:10,"992,1",00,"987,4",24,84.0,95.0,Varias,65.0,11:40,0.0
2022-12-08,7020C,MURCIA AEROPUERTO,MURCIA,205,14.3,10.7,03:40,17.9,14:10,15,"2,2","7,2",13:30,"987,4",00,"980,2",Varias,84.0,95.0,00:10,58.0,14:20,0.0
2022-12-09,7020C,MURCIA AEROPUERTO,MURCIA,205,16.0,12.7,03:10,19.4,11:50,23,"5,8","13,3",15:50,"980,3",00,"976,9",16,71.0,89.0,02:50,49.0,15:20,0.2
2022-12-10,7020C,MURCIA AEROPUERTO,MURCIA,205,15.8,11.2,07:00,20.4,14:20,99,"2,5","10,3",Varias,"988,6",21,"979,1",01,54.0,80.0,00:00,38.0,14:10,1.8
2022-12-11,7020C,MURCIA AEROPUERTO,MURCIA,205,14.4,11.1,05:30,17.7,16:00,27,"1,7","7,8",01:30,"987,7",00,"979,6",14,86.0,93.0,18:20,49.0,01:40,0.3
2022-12-12,7020C,MURCIA AEROPUERTO,MURCIA,205,16.0,10.4,07:10,21.7,13:10,24,"3,9","15,0",16:30,"988,7",10,"983,2",16,65.0,84.0,07:10,46.0,16:30,0.0
2022-12-13,7020C,MURCIA AEROPUERTO,MURCIA,205,19.7,16.5,20:50,22.9,11:30,25,"5,3","15,8",09:10,"985,7",00,"980,6",22,71.0,88.0,20:10,45.0,11:20,0.0
2022-12-14,7020C,MURCIA AEROPUERTO,MURCIA,205,18.3,15.1,22:10,21.5,00:20,21,"3,6","10,3",15:40,"984,6",10,"977,5",24,78.0,95.0,21:30,49.0,02:40,6.2
2022-12-15,7020C,MURCIA AEROPUERTO,MURCIA,205,13.6,9.9,23:59,17.4,12:50,22,"4,4","10,8",11:50,"982,3",24,"976,6",14,76.0,94.0,00:00,66.0,13:10,0.0
2022-12-16,7020C,MURCIA AEROPUERTO,MURCIA,205,11.8,7.1,07:20,16.4,10:40,25,"3,6","7,2",09:10,"989,8",23,"982,3",00,72.0,86.0,20:20,51.0,12:20,0.0
2022-12-17,7020C,MURCIA AEROPUERTO,MURCIA,205,12.8,7.3,04:50,18.4,12:30,32,"2,2","5,6",05:40,"1000,2",24,"989,7",00,74.0,92.0,23:40,53.0,12:20,0.0
2022-12-18,7020C,MURCIA AEROPUERTO,MURCIA,205,13.4,9.1,04:20,17.7,14:10,09,"2,5","6,7",14:40,"1004,6",Varias,"1000,1",01,84.0,94.0,22:50,63.0,13:40,0.0
2022-12-19,7020C,MURCIA AEROPUERTO,MURCIA,205,12.8,8.4,23:50,17.2,13:50,34,"2,5","6,1",05:20,"1005,1",10,"1002,5",15,85.0,94.0,Varias,71.0,13:50,0.0
2022-12-20,7020C,MURCIA AEROPUERTO,MURCIA,205,11.8,6.4,03:50,17.3,13:00,22,"2,8","7,2",11:50,"1002,9",00,"998,9",16,83.0,96.0,Varias,66.0,12:40,0.0
2022-12-21,7020C,MURCIA AEROPUERTO,MURCIA,205,16.2,11.8,05:20,20.7,14:30,25,"2,8","9,7",00:10,"1002,2",10,"999,0",00,52.0,74.0,00:00,39.0,13:30,0.0
2022-12-22,7020C,MURCIA AEROPUERTO,MURCIA,205,16.4,11.6,02:50,21.3,14:30,32,"5,8","15,6",09:30,"1004,2",09,"1001,3",14,59.0,72.0,02:30,42.0,14:40,0.0
2022-12-23,7020C,MURCIA AEROPUERTO,MURCIA,205,16.0,9.7,07:40,22.2,13:40,30,"2,5","11,9",01:50,"1002,5",00,"999,0",14,68.0,85.0,23:50,42.0,12:50,0.0
2022-12-24,7020C,MURCIA AEROPUERTO,MURCIA,205,16.2,9.8,23:00,22.5,13:20,14,"1,9","5,6",14:30,"999,4",10,"996,7",15,60.0,86.0,00:10,38.0,12:40,0.0
2022-12-25,7020C,MURCIA AEROPUERTO,MURCIA,205,14.6,7.7,06:20,21.6,12:30,29,"1,7","4,7",00:50,"999,1",24,"996,5",05,64.0,86.0,05:00,41.0,12:20,0.0
2022-12-26,7020C,MURCIA AEROPUERTO,MURCIA,205,16.2,8.9,02:20,23.5,14:10,33,"2,8","6,7",Varias,"1004,7",23,"999,1",00,55.0,87.0,02:20,33.0,14:00,0.0
2022-12-27,7020C,MURCIA AEROPUERTO,MURCIA,205,14.1,8.3,06:40,19.9,12:40,33,"1,4","7,8",Varias,"1007,3",10,"1004,1",01,57.0,73.0,Varias,39.0,12:00,0.0
2022-12-28,7020C,MURCIA AEROPUERTO,MURCIA,205,12.7,6.4,07:30,19.0,13:00,33,"1,7","5,3",01:40,"1004,8",00,"999,7",Varias,67.0,88.0,20:30,41.0,12:40,0.0
2022-12-29,7020C,MURCIA AEROPUERTO,MURCIA,205,14.0,6.6,04:50,21.4,13:00,99,"3,3","7,8",Varias,"1001,1",10,"998,7",14,52.0,75.0,05:10,24.0,13:10,0.0
2022-12-30,7020C,MURCIA AEROPUERTO,MURCIA,205,14.8,8.5,03:30,21.0,13:40,26,"1,9","7,2",20:00,"1003,0",23,"1000,2",04,55.0,71.0,18:00,31.0,12:00,0.0
2022-12-31,7020C,MURCIA AEROPUERTO,MURCIA,205,14.5,8.3,03:10,20.7,13:30,31,"2,5","5,6",00:10,"1003,5",10,"1001,0",14,58.0,83.0,19:10,31.0,11:40,0.0
2023-01-01,7020C,MURCIA AEROPUERTO,MURCIA,205,13.6,7.4,Varias,19.7,13:40,99,"1,7","4,7",Varias,"1002,7",10,"999,0",15,56.0,82.0,21:00,28.0,13:00,0.0
2023-01-02,7020C,MURCIA AEROPUERTO,MURCIA,205,12.8,6.3,07:20,19.3,13:00,99,"1,7","6,1",Varias,"1002,0",24,"998,9",05,57.0,82.0,01:50,31.0,13:10,0.0
2023-01-03,7020C,MURCIA AEROPUERTO,MURCIA,205,12.2,7.3,02:30,17.2,13:40,14,"2,5","6,1",14:40,"1008,6",23,"1001,7",01,77.0,92.0,Varias,65.0,09:20,0.0
2023-01-04,7020C,MURCIA AEROPUERTO,MURCIA,205,12.0,7.5,22:20,16.4,14:30,34,"2,2","6,1",07:00,"1010,6",10,"1007,8",17,78.0,92.0,Varias,61.0,15:30,0.0
2023-01-05,7020C,MURCIA AEROPUERTO,MURCIA,205,11.6,6.9,23:59,16.4,14:20,13,"1,9","6,1",15:20,"1008,2",00,"1002,9",24,74.0,91.0,Varias,54.0,13:00,0.0
2023-01-06,7020C,MURCIA AEROPUERTO,MURCIA,205,11.4,6.0,05:10,16.9,13:20,21,"2,8","8,3",12:10,"1003,0",10,"1000,3",15,78.0,92.0,Varias,58.0,12:50,0.0
2023-01-07,7020C,MURCIA AEROPUERTO,MURCIA,205,11.6,5.6,04:40,17.7,13:40,35,"2,2","6,1",09:50,"1001,9",10,"998,5",15,67.0,93.0,04:40,42.0,14:10,0.0
2023-01-08,7020C,MURCIA AEROPUERTO,MURCIA,205,13.8,7.2,02:10,20.5,16:10,19,"6,1","13,3",16:10,"998,9",00,"992,6",16,61.0,78.0,03:50,51.0,16:10,0.0
2023-01-09,7020C,MURCIA AEROPUERTO,MURCIA,205,19.0,14.8,08:00,23.3,13:50,34,"4,2","11,4",16:20,"1003,4",24,"993,6",01,52.0,69.0,08:00,36.0,14:50,0.0
2023-01-10,7020C,MURCIA AEROPUERTO,MURCIA,205,14.3,8.2,07:20,20.4,14:50,22,"2,8","9,2",12:10,"1006,3",10,"1002,6",Varias,64.0,82.0,07:20,43.0,14:40,0.0
2023-01-11,7020C,MURCIA AEROPUERTO,MURCIA,205,14.0,8.0,05:00,20.0,14:20,33,"5,6","13,3",18:40,"1004,6",24,"1000,0",15,58.0,82.0,05:10,40.0,14:20,0.0
2023-01-12,7020C,MURCIA AEROPUERTO,MURCIA,205,13.4,8.9,20:30,17.8,13:40,32,"2,8","8,3",01:20,"1006,1",10,"1002,8",24,70.0,91.0,23:10,54.0,10:00,0.0
2023-01-13,7020C,MURCIA AEROPUERTO,MURCIA,205,12.6,6.3,06:00,19.0,15:00,31,"3,1","9,2",08:30,"1004,7",23,"1001,0",04,53.0,88.0,03:30,22.0,12:20,0.0
2023-01-14,7020C,MURCIA AEROPUERTO,MURCIA,205,11.0,4.6,06:50,17.4,14:10,20,"3,1","7,8",11:20,"1004,9",10,"999,2",24,67.0,89.0,22:30,38.0,10:30,0.0
2023-01-15,7020C,MURCIA AEROPUERTO,MURCIA,205,13.2,5.8,06:50,20.5,13:20,32,"2,5","12,2",18:30,"999,2",00,"995,1",14,49.0,87.0,00:00,26.0,12:20,0.0
2023-01-16,7020C,MURCIA AEROPUERTO,MURCIA,205,14.0,8.0,03:20,20.0,13:40,24,"5,8","19,4",21:00,"997,3",00,"984,3",24,40.0,72.0,01:20,27.0,11:40,0.0
2023-01-17,7020C,MURCIA AEROPUERTO,MURCIA,205,16.1,10.5,23:30,21.7,12:50,26,"10,0","22,5",14:00,"984,3",00,"976,7",14,37.0,55.0,07:40,22.0,15:00,0.2
2023-01-18,7020C,MURCIA AEROPUERTO,MURCIA,205,8.8,5.0,04:40,12.7,14:40,32,"11,1","25,3",13:20,"991,8",24,"979,4",04,47.0,74.0,04:50,31.0,13:40,0.0
2023-01-19,7020C,MURCIA AEROPUERTO,MURCIA,205,11.0,7.0,07:30,15.1,15:30,32,"7,8","20,0",00:10,"998,6",10,"991,1",24,30.0,50.0,23:59,19.0,15:10,0.0
2023-01-20,7020C,MURCIA AEROPUERTO,MURCIA,205,13.4,8.7,07:40,18.2,15:10,31,"4,2","16,4",10:20,"995,6",22,"989,9",05,59.0,78.0,21:40,40.0,15:10,0.0
2023-01-21,7020C,MURCIA AEROPUERTO,MURCIA,205,10.3,4.0,22:10,16.6,14:00,35,"3,9","13,9",10:30,"996,5",24,"993,2",14,52.0,84.0,02:30,31.0,14:00,0.0
2023-01-22,7020C,MURCIA AEROPUERTO,MURCIA,205,7.6,3.8,18:20,11.4,16:00,34,"3,3","13,9",08:50,"999,8",10,"996,3",00,34.0,46.0,22:10,19.0,15:50,0.0
2023-01-23,7020C,MURCIA AEROPUERTO,MURCIA,205,7.6,3.8,23:40,11.3,15:30,32,"5,3","14,4",08:00,"997,4",10,"994,8",16,36.0,74.0,23:59,25.0,14:30,0.0
2023-01-24,7020C,MURCIA AEROPUERTO,MURCIA,205,6.7,3.9,23:20,9.5,12:40,08,"4,2","10,8",13:40,"1000,8",22,"997,1",Varias,58.0,74.0,Varias,50.0,12:40,0.0
2023-01-25,7020C,MURCIA AEROPUERTO,MURCIA,205,8.6,3.7,03:50,13.4,15:00,32,"6,1","14,4",09:40,"1000,4",00,"997,2",24,52.0,66.0,00:00,39.0,15:00,0.0
2023-01-26,7020C,MURCIA AEROPUERTO,MURCIA,205,9.5,6.4,05:50,12.6,14:00,34,"5,0","12,8",11:50,"997,2",00,"990,5",Varias,44.0,49.0,Varias,37.0,Varias,0.0
2023-01-27,7020C,MURCIA AEROPUERTO,MURCIA,205,8.7,4.0,23:10,13.4,14:40,99,"4,7","11,4",Varias,"991,5",23,"988,6",15,40.0,64.0,23:20,24.0,14:40,0.0
2023-01-28,7020C,MURCIA AEROPUERTO,MURCIA,205,8.1,2.7,23:10,13.5,14:40,32,"3,1","9,2",01:20,"996,8",22,"991,3",00,51.0,83.0,23:40,35.0,14:20,0.0
2023-01-29,7020C,MURCIA AEROPUERTO,MURCIA,205,7.6,3.4,00:10,11.8,12:50,10,"3,9","11,4",15:20,"1003,1",23,"996,4",01,60.0,86.0,20:30,43.0,14:10,0.0
2023-01-30,7020C,MURCIA AEROPUERTO,MURCIA,205,8.2,3.1,23:59,13.4,14:20,36,"3,3","7,8",09:50,"1005,4",Varias,"1002,5",Varias,60.0,82.0,Varias,35.0,14:50,0.0
2023-01-31,7020C,MURCIA AEROPUERTO,MURCIA,205,10.0,1.9,03:10,18.0,13:50,99,"3,1","8,3",Varias,"1004,9",00,"1001,9",15,46.0,80.0,00:00,13.0,13:30,0.0
2023-02-01,7020C,MURCIA AEROPUERTO,MURCIA,205,9.6,5.0,06:30,14.3,14:10,14,"2,5","6,7",15:20,"1005,0",11,"1002,4",15,69.0,86.0,21:30,51.0,13:50,0.0
2023-02-02,7020C,MURCIA AEROPUERTO,MURCIA,205,9.2,3.1,23:50,15.4,15:10,33,"2,8","8,3",Varias,"1006,0",Varias,"1003,5",03,68.0,89.0,02:30,38.0,15:50,0.0
2023-02-03,7020C,MURCIA AEROPUERTO,MURCIA,205,8.4,1.5,04:30,15.2,12:00,11,"2,8","8,3",13:30,"1008,2",21,"1005,0",06,60.0,87.0,00:30,34.0,09:10,0.0
2023-02-04,7020C,MURCIA AEROPUERTO,MURCIA,205,11.8,3.3,05:00,20.3,14:20,23,"2,5","6,1",Varias,"1007,7",00,"1002,8",16,43.0,78.0,01:50,14.0,14:30,0.0
2023-02-05,7020C,MURCIA AEROPUERTO,MURCIA,205,10.2,3.8,06:50,16.6,12:10,06,"3,1","9,2",11:20,"1007,5",11,"1003,9",Varias,57.0,93.0,23:30,21.0,09:00,0.0
2023-02-06,7020C,MURCIA AEROPUERTO,MURCIA,205,8.5,4.0,03:30,13.0,11:50,06,"4,7","12,8",15:20,"1003,9",00,"998,2",15,84.0,93.0,00:30,72.0,12:30,3.0
2023-02-07,7020C,MURCIA AEROPUERTO,MURCIA,205,10.3,6.7,21:40,13.9,12:20,03,"4,7","9,7",12:00,"999,2",00,"995,2",15,71.0,85.0,22:00,55.0,11:40,
2023-02-08,7020C,MURCIA AEROPUERTO,MURCIA,205,11.2,8.3,09:30,14.1,14:20,,,,,"1002,4",Varias,"996,9",04,68.0,89.0,22:30,54.0,12:40,0.9
